Brand,Model_Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
24,57,10,2014,90000,1,1,0,19.01,1461,108.45,5,7.25
24,57,3,2017,30090,1,0,0,19.6,1461,108.45,5,11.44
24,57,1,2016,45000,1,0,0,19.6,1461,108.45,5,11.5
24,57,3,2015,64677,1,1,0,20.45,1461,83.8,5,5.67
24,57,1,2014,70000,1,1,0,19.01,1461,108.45,5,8.25
24,57,9,2013,74000,1,1,0,20.46,1461,83.8,5,5.5
24,57,7,2016,57390,1,1,0,19.01,1461,108.45,5,6.73
24,57,10,2013,20000,4,1,0,13.24,1598,102.57,5,6
24,57,5,2012,110224,1,1,0,19.01,1461,108.45,5,6.1
24,57,7,2013,74755,1,1,0,19.6,1461,108.45,5,5.63
24,57,7,2015,82603,4,1,0,13.06,1598,102.53,5,4.9
24,57,3,2015,65668,1,1,0,19.87,1461,83.8,5,5.53
24,57,7,2013,63295,1,1,0,19.01,1461,108.45,5,6.09
24,57,1,2014,73557,1,1,0,19.6,1461,108.45,5,7.75
24,57,0,2013,58000,1,1,2,19.01,1461,108.45,5,5.2
24,57,7,2015,75863,1,1,0,19.01,1461,108.45,5,6.7
24,57,8,2014,52108,1,1,0,19.01,1461,108.45,5,5.49
24,57,6,2015,55000,1,1,0,19.87,1461,83.8,5,6.5
24,57,1,2014,52000,4,1,0,13.24,1598,102.57,5,5.99
24,57,10,2012,135000,1,1,0,19.01,1461,108.45,5,5.4
24,57,1,2014,74500,1,1,0,19.01,1461,108.45,5,7.95
24,57,3,2013,52600,1,1,0,19.6,1461,108.45,5,7.26
24,57,3,2015,63591,1,1,0,20.45,1461,83.8,5,5.35
24,57,1,2013,75371,1,1,0,20.46,1461,83.8,5,6.69
24,57,10,2016,54000,1,1,0,19.87,1461,83.8,5,6.5
24,57,10,2016,60000,1,1,0,19.87,1461,83.8,5,8
24,57,8,2013,58000,1,1,0,19.01,1461,108.45,5,4.99
24,57,2,2012,79824,1,1,0,19.87,1461,83.8,5,5.25
24,57,9,2016,36600,1,1,0,19.87,1461,83.8,5,7.49
24,57,4,2013,67000,1,1,0,19.01,1461,108.45,5,4.75
24,57,1,2015,60000,1,1,0,19.64,1461,108.45,5,8.65
24,57,3,2016,65257,1,1,0,19.01,1461,108.45,5,9.75
24,57,5,2013,60000,1,1,0,19.64,1461,108.45,5,7.5
24,57,6,2016,68163,1,0,0,19.6,1461,108.45,5,8.9
24,57,6,2012,97000,1,1,2,20.45,1461,83.8,5,4.25
24,57,9,2014,58002,1,1,0,19.64,1461,108.45,5,5.75
24,57,10,2014,142000,1,1,2,19.01,1461,108.45,5,6
24,57,5,2014,77500,1,1,0,20.45,1461,83.8,5,6.6
24,57,3,2017,42646,1,0,0,19.6,1461,108.45,5,12.46
24,57,0,2014,55300,1,1,0,19.87,1461,83.8,5,4.75
24,57,4,2012,130000,1,1,0,19.64,1461,108.45,5,3.75
24,57,7,2014,68598,1,1,0,19.01,1461,108.45,5,6.17
24,57,6,2013,61238,1,1,0,20.45,1461,83.8,5,5.25
24,57,7,2015,65178,1,1,0,19.87,1461,83.8,5,6.79
24,57,5,2015,63000,1,1,2,19.72,1461,108.45,5,8.2
24,57,1,2016,26000,1,0,2,19.6,1461,108.45,5,10
24,57,9,2013,41000,1,1,0,19.87,1461,83.8,5,5.5
24,57,6,2013,65000,1,1,2,19.01,1461,108.45,5,5.5
24,57,4,2013,66314,1,1,0,19.87,1461,83.8,5,5.5
24,57,1,2013,45348,1,1,2,19.01,1461,108.45,5,6.85
24,57,5,2015,83090,1,1,0,19.01,1461,108.45,5,7.99
24,57,9,2014,71300,4,1,0,13.06,1598,102.53,5,4.25
24,57,9,2014,58003,1,1,0,19.01,1461,108.45,5,5.75
24,57,9,2013,75000,1,1,2,19.64,1461,108.45,5,5.4
24,57,8,2013,57000,1,1,0,19.01,1461,108.45,5,4.99
24,57,2,2012,149000,1,1,0,19.01,1461,108.45,5,7.25
24,57,6,2013,156000,1,1,0,19.87,1461,83.8,5,4.2
24,57,2,2012,80000,1,1,0,19.72,1461,108.45,5,6.75
24,57,5,2013,42000,1,1,0,19.64,1461,108.45,5,8
24,57,7,2017,58151,1,0,0,19.6,1461,108.45,5,9.6
24,57,7,2013,69140,1,1,0,20.46,1461,83.8,5,5.11
24,57,5,2013,74911,1,1,0,20.45,1461,83.8,5,6
24,57,10,2016,55000,1,1,0,19.87,1461,83.8,5,7.8
24,57,1,2014,70000,1,1,0,19.6,1461,108.45,5,8.25
24,57,9,2013,29000,1,1,0,19.01,1461,108.45,5,6.5
24,57,3,2017,34686,1,0,0,19.6,1461,108.45,5,11.86
24,57,10,2014,30000,1,1,0,20.45,1461,83.8,5,8
24,57,9,2013,102486,1,1,0,19.87,1461,83.8,5,4.25
24,57,10,2015,30000,1,1,0,19.87,1461,83.8,5,7.75
24,78,4,2012,87510,1,1,0,21.8,1461,78,5,3.49
24,78,10,2012,56000,1,1,2,20.4,1461,108.5,5,3.5
24,78,6,2011,63000,4,0,0,13.4,1997,135.1,5,4.75
24,78,10,2013,57000,1,1,0,21.8,1461,78,5,4.61
24,103,7,2017,16542,4,1,0,25.17,799,53.3,5,3.3
24,103,6,2016,4152,4,1,0,25.17,799,53.3,5,3.15
24,103,6,2017,63262,4,1,0,21.7,799,67,5,3.25
24,103,5,2018,1900,4,1,0,25.17,799,53.3,5,4.45
24,103,2,2016,45000,4,1,0,25.17,799,53.3,5,2.6
24,103,4,2017,15000,4,1,0,21.7,799,67,5,4.25
24,103,8,2017,25000,4,1,0,25.17,799,53.3,5,2.99
24,103,5,2016,73000,4,1,0,25.17,799,53.3,5,3.2
24,103,9,2016,24000,4,1,0,25.17,799,53.3,5,3.1
24,103,3,2017,53285,4,0,0,22.5,799,67,5,4.28
24,103,7,2018,18335,4,1,0,21.7,799,67,5,4.5
24,103,5,2018,4126,4,1,0,21.7,799,67,5,4.8
24,103,9,2017,24000,4,1,0,25.17,799,53.3,5,3.5
24,103,7,2017,24214,4,1,2,25.17,799,53.3,5,3.46
24,103,5,2016,48000,4,1,0,25.17,799,53.3,5,3.4
24,103,6,2016,12500,4,1,0,25.17,799,53.3,5,3
24,103,10,2018,5000,4,1,0,25.17,799,53.3,5,3.5
24,103,1,2016,20229,4,1,0,25.17,799,53.3,5,3.5
24,103,7,2016,53886,4,1,0,25.17,799,53.3,5,3.07
24,103,0,2017,12000,4,0,2,24.04,799,67,5,3.25
24,103,9,2016,16000,4,1,0,25.17,799,53.3,5,2.99
24,103,10,2015,28000,4,1,0,25.17,799,53.3,5,2.65
24,103,10,2017,4700,4,1,0,25.17,799,53.3,5,3
24,103,6,2017,31056,4,1,0,23.01,799,67,5,3.6
24,103,6,2016,26000,4,1,0,21.7,799,67,5,3
24,103,5,2016,25000,4,1,0,25.17,799,53.3,5,3.8
24,103,6,2016,12500,4,1,0,25.17,799,53.3,5,2.75
24,103,3,2018,38171,4,0,2,22.5,799,67,5,4.99
24,103,7,2017,53105,4,0,0,22.5,799,67,5,4.41
24,103,9,2016,8554,4,1,0,25.17,799,53.3,5,3.2
24,103,2,2018,14000,4,0,0,22.5,799,67,5,4.5
24,103,6,2016,26000,4,1,0,25.17,799,53.3,5,2.55
24,103,7,2019,6568,4,1,0,25.17,799,53.3,5,5.09
24,103,1,2016,41000,4,1,2,25.17,799,53.3,5,3.25
24,103,6,2017,33000,4,0,0,24.04,799,67,5,3.2
24,103,7,2019,7858,4,1,0,25.17,799,53.3,5,3.8
24,103,7,2017,21954,4,1,0,25.17,799,53.3,5,3.7
24,103,9,2018,1617,4,1,0,25.17,799,53.3,5,4.29
24,103,7,2017,32587,4,1,0,25.17,799,53.3,5,3.71
24,103,10,2018,1000,4,1,0,25.17,799,53.3,5,3.4
24,104,4,2013,70000,1,0,2,13.73,1995,148,5,8.5
24,104,6,2011,32531,1,0,2,13.73,1995,148,5,8
24,104,4,2013,65000,1,0,2,13.73,1995,148,5,7.5
24,108,9,2015,25000,1,1,0,19.98,1461,108.5,8,6.75
24,108,3,2016,51681,1,1,0,19.98,1461,108.5,8,8.43
24,132,4,2014,67668,1,1,0,23.08,1461,63.12,5,3.1
24,132,5,2013,71491,1,1,0,23.08,1461,63.12,5,4.95
24,132,4,2016,40190,4,1,0,18.06,1198,74.93,5,4.25
24,132,3,2014,31897,4,1,0,18.06,1198,74.96,5,4.69
24,132,5,2014,48425,1,1,0,23.08,1461,63.12,5,3.4
24,159,8,2013,40000,1,1,0,21.64,1461,84.8,5,4
24,159,8,2013,45000,4,1,0,16.95,1498,97.6,5,2.4
24,159,9,2013,7000,4,0,0,17.97,1498,99.6,5,3.65
24,159,5,2013,130000,1,1,0,21.64,1461,84.8,5,4.75
24,159,10,2016,52126,1,1,0,21.64,1461,84.8,5,6
25,75,6,2009,87459,4,1,0,14.7,1390,85,5,2.75
25,75,10,2012,41629,4,1,2,14.83,1598,105,5,2.25
25,75,10,2011,47490,4,1,0,17.5,1198,75,5,2.29
25,75,9,2009,86000,1,1,0,19.4,1422,70,5,2.75
25,75,8,2012,98000,1,1,0,20.86,1199,73.9,5,2.51
25,75,5,2010,66285,1,1,0,19.5,1199,75,5,3
25,75,9,2012,27014,4,1,0,16.25,1198,75,5,2.19
25,75,5,2010,78000,4,1,0,17.5,1198,75,5,3.25
25,75,6,2010,72000,4,1,0,16.25,1198,73.9,5,2.21
25,75,10,2008,61000,4,1,2,17.5,1198,70,5,1.65
25,75,4,2009,65000,4,1,2,17.5,1198,70,5,1.4
25,106,5,2008,113000,1,1,0,17.5,1896,106,5,4.5
25,106,9,2009,48000,1,0,2,17,1896,105,5,2.95
25,106,3,2012,143017,1,0,0,20,1968,138.1,5,6.58
25,106,6,2009,48000,1,0,0,17,1896,105,5,5
25,106,1,2009,74000,1,0,2,17,1896,105,5,7.75
25,106,6,2009,100000,1,1,0,17,1896,105,5,3.11
25,106,6,2010,82407,1,1,0,17.5,1896,106,5,4.25
25,106,4,2011,87670,4,1,0,13.4,1798,157.8,5,4
25,106,9,2011,41988,1,0,0,20,1968,138.1,5,5.45
25,106,1,2011,94821,1,0,2,20,1968,138.1,5,6.75
25,106,1,2011,46000,4,1,0,13.4,1798,157.8,5,5.5
25,106,3,2014,85071,1,0,0,20,1968,138.1,5,9.75
25,106,10,2010,84000,1,0,0,20,1968,138.1,5,4.45
25,106,10,2011,31900,4,1,0,13.4,1798,157.8,5,3.75
25,106,8,2012,45000,1,0,0,17,1896,105,5,6.99
25,106,4,2013,81755,1,1,0,20,1968,108.5,5,4.75
25,106,5,2011,84062,1,1,0,20,1968,108.5,5,5.8
25,106,2,2012,77216,1,1,2,17.5,1896,106,5,4.5
25,106,5,2008,122397,1,1,0,17.5,1896,106,5,4.4
25,106,6,2011,115692,1,0,0,20,1968,138.1,5,4.5
25,106,3,2013,72202,1,0,0,20,1968,138.1,5,9.06
25,106,4,2011,70000,4,1,2,13.4,1798,157.8,5,4.75
25,106,4,2011,85000,1,1,2,20,1968,108.5,5,3.65
25,106,9,2010,95000,1,1,2,17,1896,105,5,3.25
25,106,9,2011,68000,1,0,0,15.6,1896,106,5,4.8
25,106,0,2009,60002,1,1,2,17.5,1896,106,5,4.85
25,106,2,2013,120000,1,0,0,20,1968,138.1,5,6.95
25,106,10,2010,85000,4,1,0,17.5,1798,138.1,5,2.85
25,106,5,2007,91000,1,0,2,15.6,1896,106,5,2.45
25,120,9,2014,76000,4,0,0,14.7,1798,177.5,5,10
25,120,6,2005,100000,4,0,0,14.45,1984,227,5,2.05
25,120,9,2013,21000,4,1,0,16.8,1395,138.02,5,8.75
25,120,2,2006,72000,1,1,2,18.7,1896,66,5,3.2
25,120,9,2015,50000,1,0,0,19.3,1968,141,5,11.69
25,120,9,2014,84000,1,0,0,19.3,1968,141,5,10.75
25,120,9,2015,23000,1,0,0,19.3,1968,141,5,15.75
25,120,0,2014,50000,4,0,0,14.7,1798,177.6,5,13.5
25,120,3,2016,53211,4,1,0,16.8,1395,138.02,5,11.64
25,120,10,2008,82000,1,1,2,18.7,1896,66,5,2.35
25,120,8,2002,69000,1,1,0,18.7,1896,66,5,1.6
25,120,10,2008,88123,1,1,0,18.7,1896,66,5,2.2
25,120,1,2013,58410,1,0,0,19.3,1968,141,5,14.5
25,120,7,2016,31021,1,0,0,19.5,1968,141,5,16.61
25,120,5,2002,99000,1,1,2,18.7,1896,66,5,1.9
25,120,0,2015,71826,1,0,0,19.3,1968,141,5,15.5
25,120,5,2006,121000,1,1,2,16.4,1896,90,5,2.5
25,120,4,2008,80000,1,1,0,18.7,1896,66,5,2.2
25,120,10,2005,88000,1,1,3,18.7,1896,66,5,1.25
25,120,1,2013,50000,1,0,0,19.3,1968,141,5,15
25,120,4,2016,49000,1,0,0,19.3,1968,141,5,15.45
25,120,5,2005,105000,1,1,0,18.7,1896,66,5,1.99
25,120,5,2015,122086,1,0,0,19.3,1968,141,5,12.99
25,120,5,2015,38000,4,0,0,14.7,1798,177.5,5,16
25,120,5,2015,79000,1,0,0,19.3,1968,141,5,17
25,120,5,2014,36000,1,0,0,19.3,1968,141,5,16
25,120,3,2011,75378,1,1,0,18.7,1896,66,5,3.59
25,120,7,2017,30523,4,0,0,14.7,1798,177.5,5,17.08
25,120,9,2015,27000,1,0,0,19.5,1968,141,5,14.95
25,120,5,2003,132000,1,1,0,18.7,1896,66,5,2.25
25,141,2,2013,83000,1,1,0,21.14,1498,103.52,5,4.75
25,141,3,2016,54620,1,0,0,21.66,1498,103.52,5,9.86
25,141,9,2017,10500,4,0,0,14.3,1598,103.52,5,8.9
25,141,8,2012,55000,1,1,0,20.5,1598,103.6,5,3.5
25,141,10,2013,64186,1,1,0,20.5,1598,103.5,5,3.76
25,141,5,2017,31000,1,1,0,21.13,1498,108.4,5,10.5
25,141,0,2015,60001,1,0,0,21.66,1498,103.52,5,7.25
25,141,7,2014,33855,4,1,0,15,1598,103.6,5,5.09
25,141,9,2017,24000,4,0,0,14.3,1598,103.52,5,8.75
25,141,8,2017,31300,1,0,0,21.72,1498,108.4,5,10.5
25,141,9,2015,19600,4,1,0,15,1598,103.52,5,6.15
25,141,5,2014,56000,4,1,0,15,1598,103.52,5,7
25,141,8,2015,45000,1,0,0,21.66,1498,103.52,5,4.25
25,141,7,2013,50004,4,1,0,15,1598,103.5,5,4.02
25,141,10,2013,52900,4,0,0,14.3,1598,103.52,5,4.75
25,141,9,2017,32000,4,0,0,14.84,1598,103.52,5,8.11
25,141,3,2018,5833,1,1,0,21.13,1498,108.4,5,11.92
25,141,7,2015,66122,1,0,0,21.66,1498,103.52,5,5.96
25,141,9,2017,13412,4,0,0,14.3,1598,103.52,5,9.19
25,141,3,2016,46630,1,0,0,21.66,1498,103.52,5,8.59
25,141,0,2015,20765,4,1,0,15,1598,103.52,5,6.25
25,141,9,2015,39822,4,1,0,15.41,1598,103.52,5,4.68
25,141,9,2014,35000,4,1,0,15,1598,103.52,5,4.5
25,141,9,2015,54000,4,0,0,14.3,1598,103.52,5,6.11
25,141,3,2015,20826,4,0,0,14.3,1598,103.6,5,7.72
25,141,7,2016,35058,4,1,0,15,1598,103.52,5,6.54
25,141,5,2013,93000,1,1,0,20.5,1598,103.5,5,5
25,141,5,2013,71803,1,1,0,20.5,1598,103.5,5,5.75
25,141,9,2015,44000,1,1,0,21.14,1498,103.52,5,5.75
25,141,5,2015,34000,1,0,0,21.66,1498,103.52,5,7.99
25,141,1,2014,52000,1,1,0,21.14,1498,103.6,5,6.2
25,141,9,2012,54500,1,1,0,21.13,1498,108.4,5,4.1
25,141,9,2014,32000,4,0,0,14.3,1598,103.5,5,5.55
25,141,7,2014,96848,4,0,0,14.3,1598,103.6,5,4.62
25,141,5,2012,180000,1,1,0,20.5,1598,103.5,5,3.65
25,141,9,2013,45000,1,1,0,20.5,1598,103.5,5,3.65
25,141,7,2018,21488,4,0,0,14.3,1598,103.52,5,9.72
25,141,4,2015,55000,1,0,2,21.66,1498,103.52,5,5.7
25,141,5,2016,41000,1,1,0,21.14,1498,103.52,5,8.5
25,141,1,2012,72000,1,1,0,20.5,1598,103.5,5,4.6
25,141,4,2012,62000,1,1,2,20.5,1598,103.5,5,3
25,141,9,2013,23000,1,1,0,21.14,1498,103.52,5,4.95
25,141,9,2015,33000,4,1,0,15,1598,103.52,5,5.6
25,141,1,2013,66700,4,1,0,15,1598,103.5,5,4
25,141,3,2019,21214,4,1,0,15.41,1598,103.52,5,9.66
25,141,2,2012,55000,1,1,0,20.5,1598,103.5,5,5.9
25,141,5,2013,55000,1,1,0,20.5,1598,103.5,5,8
25,167,10,2012,136997,1,0,0,17.2,1968,138.1,5,8.5
25,167,7,2012,53537,4,0,0,13.7,1798,157.75,5,6.89
25,167,5,2017,26000,4,0,0,14.67,1798,177.46,5,26
25,167,7,2019,13747,4,0,0,14.67,1798,177.46,5,27.3
25,167,5,2010,57000,4,0,0,13.7,1798,157.75,5,7.25
25,167,5,2010,53293,4,1,0,13.14,1798,160,5,6
25,167,9,2012,95000,4,0,0,13.7,1798,157.75,5,10
25,167,10,2009,108000,4,0,0,13.7,1798,157.75,5,4.35
25,167,6,2014,93325,1,1,2,17.2,1968,138.1,5,14.45
25,167,9,2015,56073,4,0,0,13.7,1798,157.75,5,13.25
25,167,4,2014,80000,4,0,0,13.7,1798,157.75,5,10.75
25,167,9,2011,46000,4,0,0,13.7,1798,157.75,5,4.9
25,167,4,2012,83000,1,0,0,11.9,2496,163.2,5,6.75
25,167,7,2016,56674,4,0,0,13.7,1798,157.75,5,14.05
25,167,9,2010,62004,4,0,2,14.67,1798,177.46,5,3.75
25,167,5,2010,54000,4,0,0,0,3597,262.6,5,6
25,167,4,2014,38000,4,0,0,13.7,1798,157.75,5,11.6
25,167,10,2014,136000,4,1,0,13.1,1798,157.75,5,9.5
25,167,7,2011,73783,4,0,2,13.7,1798,157.75,5,5.23
25,167,7,2016,61648,4,0,0,13.7,1798,157.75,5,14.23
25,167,9,2010,67000,4,0,0,13.7,1798,157.75,5,4.7
25,167,4,2013,82000,4,0,0,13.7,1798,157.75,5,7.25
25,167,0,2010,48002,4,1,2,13.14,1798,157.8,5,6.75
25,167,8,2011,54895,4,1,0,13.14,1798,160,5,7.5
25,167,9,2009,35000,4,0,2,13.7,1798,157.75,5,4.45
25,167,9,2016,14500,4,0,0,14.67,1798,177.46,5,20.75
25,167,3,2016,54253,4,0,0,14.67,1798,177.46,5,16.81
25,167,9,2016,53000,4,0,0,14.67,1798,177.46,5,17.85
25,167,5,2011,75000,1,0,0,17.2,1968,138.1,5,9.44
25,167,3,2014,81001,1,0,0,17.2,1968,138.1,5,10.9
25,167,9,2011,83010,1,0,0,17.2,1968,138.1,5,7.5
25,167,9,2015,34000,4,0,0,13.7,1798,157.75,5,13.65
25,167,8,2005,13002,4,0,0,9.3,2771,193.1,5,3.25
25,167,9,2015,19000,1,0,0,18.19,1968,174.5,5,15.5
25,167,4,2012,56400,1,0,0,17.2,1968,138.1,5,8
25,167,4,2014,65000,4,0,0,13.7,1798,157.75,5,11.95
25,167,4,2013,80000,4,0,2,14.67,1798,177.46,5,7.25
25,167,8,2005,13000,4,0,0,9.3,2771,193.1,5,3.25
25,167,1,2009,75000,4,0,2,13.7,1798,157.75,5,4.95
25,167,7,2017,73641,4,0,0,14.67,1798,177.46,5,17.08
25,167,4,2011,78000,4,0,2,13.7,1798,157.75,5,4.5
25,167,10,2010,71473,4,0,2,13.7,1798,157.75,5,5.35
25,167,10,2010,35102,4,0,0,12.6,1798,161.6,5,5.5
25,167,4,2014,51000,1,0,0,17.2,1968,138.03,5,13
25,167,9,2017,35000,1,0,0,18.19,1968,174.5,5,25.75
25,167,9,2017,42000,1,0,0,18.19,1968,174.5,5,22.99
25,167,9,2011,42036,4,0,0,13.7,1798,157.75,5,6.25
25,167,5,2009,53000,4,0,0,0,3597,262.6,5,4.75
25,204,8,2012,64284,1,1,0,17.72,1968,108.49,5,5.5
25,204,6,2016,84000,1,1,0,17.72,1968,108.5,5,11
25,204,5,2012,99754,1,1,0,17.72,1968,108.49,5,7.99
25,204,2,2011,79000,1,1,0,17.67,1968,138.08,5,7.5
25,204,10,2011,97000,1,1,0,17.67,1968,138.08,5,6
25,204,5,2010,110009,1,1,0,17.67,1968,138.08,5,6.99
26,80,10,2008,103000,1,0,2,0,799,138.08,2,3
27,29,5,2017,40000,1,1,0,22.95,1248,74,5,5.25
27,29,5,2017,98500,1,1,0,22.95,1248,74,5,6
27,29,5,2016,100303,1,1,0,22.95,1248,74,5,3.7
27,29,2,2016,10000,4,1,0,17.57,1193,88.7,5,4
27,93,4,2017,55000,1,1,0,17.6,2179,153.86,7,12
27,93,3,2019,14233,1,0,0,17.6,2179,153.86,7,17.85
27,93,10,2017,39800,1,1,0,17.6,2179,153.86,7,14.25
27,93,6,2016,39000,1,0,0,17.6,2179,153.86,7,13.5
27,96,2,2012,65932,1,1,2,22.3,1248,74,5,1.95
27,96,2,2016,178000,1,1,0,25,1396,69,5,2.5
27,96,10,2012,91183,1,1,0,18,1248,75,5,2.85
27,96,5,2014,133944,1,1,2,18,1248,75,5,3.5
27,96,5,2014,67000,1,1,0,22.3,1248,74,5,2.5
27,96,6,2009,82000,1,1,2,13.5,1405,74,5,0.75
27,96,2,2008,77650,1,1,0,17.2,1396,53.5,5,1.15
27,96,5,2016,73000,1,1,0,25,1396,69,5,2.2
27,96,2,2011,120000,1,1,0,18,1248,75,5,1.75
27,96,10,2007,108995,4,1,0,15.3,1193,65.3,5,1.25
27,96,10,2012,65000,1,1,0,22.3,1248,74,5,2.5
27,96,2,2015,100073,1,1,2,25,1396,69,5,2
27,96,8,2008,133000,1,1,0,16.8,1405,62,5,0.7
27,96,10,2017,8200,1,1,0,25,1396,69,5,4.4
27,96,8,2009,75648,1,1,0,13.5,1405,69,5,0.82
27,96,5,2012,137800,1,1,0,22.3,1248,74,5,2.2
27,96,10,2014,180000,1,1,0,22.3,1248,74,5,2.5
27,96,2,2017,129000,1,1,0,25,1396,69,5,3
27,96,6,2009,117000,1,1,0,18,1248,75,5,1.1
27,96,8,2012,80000,1,1,2,22.3,1248,74,5,1.2
27,96,5,2005,100000,1,1,2,13.5,1405,74,5,1.3
27,96,10,2007,137000,4,1,2,15.3,1193,65.3,5,0.95
27,96,6,2012,90000,1,1,0,19.4,1405,70,5,2.5
27,96,9,2006,133000,1,1,2,16.8,1405,68,5,0.86
27,96,2,2012,120000,1,1,2,22.3,1248,74,5,2.6
27,96,9,2014,75000,1,1,0,19.1,1405,70,5,3.3
27,96,5,2016,80103,1,1,0,25,1396,69,5,1.8
27,96,10,2013,70000,1,1,0,17.88,1405,48.21,5,1.8
27,96,4,2012,27000,1,1,0,22.3,1248,88.8,5,3.5
27,96,8,2008,50000,1,1,0,17.2,1396,53.5,5,0.85
27,96,5,2011,96000,1,1,2,17.88,1396,52.8,5,0.91
27,96,5,2015,80500,1,1,0,25,1396,69,5,2.45
27,96,10,2017,49000,1,1,2,25,1396,69,5,1.6
27,96,2,2017,100400,1,1,0,25,1396,69,5,2.85
27,96,5,2013,62188,1,1,0,17.2,1396,53.5,5,2.95
27,96,5,2013,99500,1,1,2,22.3,1248,74,5,3.05
27,96,5,2012,110000,1,1,0,22.3,1248,74,5,2.8
27,96,10,2006,78000,4,1,2,13.5,1405,60,5,1
27,97,10,2010,70500,4,1,0,15.64,1193,64.1,5,1.5
27,97,3,2013,59138,1,1,0,17,1405,70,5,2.58
27,97,10,2008,138000,1,1,2,17.1,1396,70,5,1.25
27,97,6,2005,108000,1,1,0,17,1405,70,5,1
27,97,4,2015,150000,1,1,0,25,1396,69.01,5,2.5
27,97,6,2016,65000,1,1,0,25,1396,69.01,5,2.8
27,97,5,2017,23228,4,1,0,14.4,1396,65,5,4.5
27,97,2,2011,124000,1,1,0,23.03,1396,69,5,2.3
27,97,0,2015,78008,1,1,0,17,1405,70,5,2.9
27,97,10,2014,41000,0,1,0,24.6,1193,55.23,5,3.25
27,97,2,2016,78000,1,1,2,25,1396,69.01,5,2.35
27,97,2,2015,75000,0,1,0,24.6,1193,55.23,5,3.25
27,97,6,2008,128813,1,1,0,19.09,1396,69,5,1.5
27,97,10,2006,160000,1,1,0,17,1405,70,5,1
27,97,2,2015,100073,1,1,2,25,1396,69.01,5,2
27,97,10,2015,83000,1,1,0,19.09,1405,69.01,5,2.7
27,97,8,2016,78000,1,1,0,25,1396,69.01,5,2.3
27,97,4,2011,80000,1,1,0,23.57,1396,70,5,1.2
27,97,2,2008,99000,1,1,2,17,1405,70,5,1.6
27,97,2,2008,73000,4,1,0,14.4,1396,65,5,0.8
27,97,8,2015,103000,4,1,0,15.64,1193,64.08,5,3
27,97,0,2013,31000,1,1,0,25,1396,69.01,5,2.7
27,97,10,2016,52000,1,1,2,25,1396,69.01,5,2.4
27,97,2,2009,167000,1,1,2,19.09,1396,69,5,2.7
27,97,10,2013,70000,4,1,2,15.4,1193,65,5,1.5
27,97,5,2005,92000,1,1,2,16.1,1405,70,5,1.1
27,97,0,2012,50123,1,1,0,17,1405,70,5,1.9
27,97,6,2012,30000,4,1,2,15.64,1193,64.08,5,2.3
27,97,10,2008,52000,4,1,2,12.85,1396,99.6,5,1.3
27,97,10,2015,83000,4,1,0,15.64,1193,64.08,5,2.7
27,112,10,2012,73000,1,1,0,21.12,1248,88.8,5,3.4
27,112,0,2013,47304,1,1,0,21.02,1248,88.8,5,2.9
27,112,0,2013,47000,1,1,0,21.12,1248,88.8,5,2.95
27,112,10,2010,75695,4,1,0,13.7,1368,88.8,5,1.85
27,112,8,2010,40000,4,1,0,15,1368,90,5,1.35
27,112,6,2010,100030,1,1,2,18.8,1248,90,5,1.6
27,112,9,2013,64000,1,1,2,21.02,1248,88.76,5,2.65
27,112,10,2012,148000,1,1,2,21.12,1248,88.8,5,2.9
27,112,3,2014,50446,1,1,0,21.12,1248,88.8,5,3.54
27,112,5,2010,76000,1,1,0,18.8,1248,90,5,2.7
27,112,5,2010,127510,1,1,2,19,1248,90,5,1.4
27,112,9,2010,41195,4,1,0,15,1368,90,5,1.38
27,112,3,2014,54448,1,1,0,21.02,1248,88.8,5,3.7
27,112,6,2012,79000,1,1,0,21.12,1248,88.8,5,2.59
27,112,6,2011,86500,1,1,2,21.12,1248,88.8,5,1.8
27,112,5,2011,70259,1,1,0,21.12,1248,88.8,5,2.95
27,117,7,2014,19698,4,1,0,25.4,624,37.5,4,1.53
27,117,1,2014,25500,4,1,0,25.4,624,37.5,4,2.15
27,117,3,2017,32684,4,0,0,21.9,624,37.48,4,3.23
27,117,0,2014,18000,4,1,2,25.4,624,37.5,4,1
27,117,3,2016,24941,4,0,0,21.9,624,37.48,4,3.19
27,117,2,2011,35000,4,1,0,25.4,624,37.48,4,1.6
27,117,3,2016,5240,4,0,0,21.9,624,37.48,4,3.6
27,117,10,2013,4700,4,1,0,25.4,624,37.48,4,1.2
27,117,10,2011,65000,4,1,2,26,624,35,4,0.44
27,117,7,2012,4187,4,1,0,26,624,35,4,1.38
27,117,3,2013,37287,4,1,0,26,624,35,4,1.74
27,117,10,2011,50000,4,1,2,23.9,624,37.48,4,0.75
27,117,6,2010,57000,4,1,0,26,624,35,4,0.5
27,117,3,2015,19963,4,1,2,25.4,624,37.5,4,1.74
27,117,5,2014,16810,4,1,0,25.4,624,37.5,4,1.6
27,117,3,2017,18351,4,0,0,21.9,624,37.48,4,3.41
27,117,3,2017,14149,4,1,0,23.9,624,37.48,4,3.47
27,117,1,2016,29000,4,0,0,21.9,624,37.48,4,2.8
27,117,3,2014,42083,4,1,0,25.4,624,37.48,4,1.68
27,117,6,2012,80000,4,1,2,25.4,624,37.5,4,0.53
27,117,0,2014,18050,4,1,2,25.4,624,37.5,4,1
